part_id,group_id,member_id,conf_cond,comm_cond,itemnum,grouping,resp,resp_rt,conf,conf_rt,correct_resp,resp_acc,item_mean,consensus,sex,education,eng_fl,age,trait_acc,trait_conf,eat_acc,eat_conf,rapm_acc,rapm_conf,agreeableness,conscientiousness,extraversion,intellect,neuroticism
158a,158,a,High,Isolated,3,ind,1,5.932,60,2.667,1,TRUE,0.885714286,agree,0,1,1,18,86.66666667,78.95,80,85.5,93.33333333,72.4,3.75,3.5,2.5,3.75,3
158a,158,a,High,Isolated,3,grp,1,2.774,60,2.107,1,TRUE,0.847619048,agree,0,1,1,18,86.66666667,78.95,80,85.5,93.33333333,72.4,3.75,3.5,2.5,3.75,3
158a,158,a,High,Isolated,4,ind,1,6.265,90,2.698,1,TRUE,0.852380952,agree,0,1,1,18,86.66666667,78.95,80,85.5,93.33333333,72.4,3.75,3.5,2.5,3.75,3
158a,158,a,High,Isolated,4,grp,1,0.468,90,2.473,1,TRUE,0.842857143,agree,0,1,1,18,86.66666667,78.95,80,85.5,93.33333333,72.4,3.75,3.5,2.5,3.75,3
158a,158,a,High,Isolated,5,ind,2,6.567,90,4.213,2,TRUE,0.633333333,disagree,0,1,1,18,86.66666667,78.95,80,85.5,93.33333333,72.4,3.75,3.5,2.5,3.75,3
158a,158,a,High,Isolated,5,grp,2,1.402,90,6.499,2,TRUE,0.671428571,agree,0,1,1,18,86.66666667,78.95,80,85.5,93.33333333,72.4,3.75,3.5,2.5,3.75,3
158a,158,a,High,Isolated,6,ind,1,8.683,100,2.405,1,TRUE,0.814285714,agree,0,1,1,18,86.66666667,78.95,80,85.5,93.33333333,72.4,3.75,3.5,2.5,3.75,3
158a,158,a,High,Isolated,6,grp,1,0.633,100,4.248,1,TRUE,0.819047619,agree,0,1,1,18,86.66666667,78.95,80,85.5,93.33333333,72.4,3.75,3.5,2.5,3.75,3
158a,158,a,High,Isolated,7,ind,2,9.695,60,2.841,2,TRUE,0.70952381,agree,0,1,1,18,86.66666667,78.95,80,85.5,93.33333333,72.4,3.75,3.5,2.5,3.75,3
158a,158,a,High,Isolated,7,grp,2,0.86,50,2.434,2,TRUE,0.70952381,agree,0,1,1,18,86.66666667,78.95,80,85.5,93.33333333,72.4,3.75,3.5,2.5,3.75,3
158a,158,a,High,Isolated,8,ind,1,2.995,100,2.321,1,TRUE,0.747619048,agree,0,1,1,18,86.66666667,78.95,80,85.5,93.33333333,72.4,3.75,3.5,2.5,3.75,3
158a,158,a,High,Isolated,8,grp,1,0.886,100,NA,1,TRUE,0.766666667,agree,0,1,1,18,86.66666667,78.95,80,85.5,93.33333333,72.4,3.75,3.5,2.5,3.75,3
158a,158,a,High,Isolated,9,ind,1,6.956,100,1.778,1,TRUE,0.671428571,agree,0,1,1,18,86.66666667,78.95,80,85.5,93.33333333,72.4,3.75,3.5,2.5,3.75,3
158a,158,a,High,Isolated,9,grp,1,0.71,100,NA,1,TRUE,0.676190476,agree,0,1,1,18,86.66666667,78.95,80,85.5,93.33333333,72.4,3.75,3.5,2.5,3.75,3
158a,158,a,High,Isolated,10,ind,2,8.827,80,3.294,2,TRUE,0.838095238,agree,0,1,1,18,86.66666667,78.95,80,85.5,93.33333333,72.4,3.75,3.5,2.5,3.75,3
158a,158,a,High,Isolated,10,grp,2,1.426,70,2.866,2,TRUE,0.833333333,agree,0,1,1,18,86.66666667,78.95,80,85.5,93.33333333,72.4,3.75,3.5,2.5,3.75,3
159a,159,a,High,Isolated,1,ind,1,5.211,60,6.416,2,FALSE,0.638095238,disagree,0,1,0,20,47.5,76.39166667,55,84.25,40,68.53333333,3.25,3,3.5,3.5,2
159a,159,a,High,Isolated,1,grp,1,5.567,60,3.497,2,FALSE,0.628571429,disagree,0,1,0,20,47.5,76.39166667,55,84.25,40,68.53333333,3.25,3,3.5,3.5,2
159a,159,a,High,Isolated,2,ind,2,8.987,80,2.328,1,FALSE,0.723809524,disagree,0,1,0,20,47.5,76.39166667,55,84.25,40,68.53333333,3.25,3,3.5,3.5,2
159a,159,a,High,Isolated,2,grp,2,1.411,70,4.799,1,FALSE,0.738095238,disagree,0,1,0,20,47.5,76.39166667,55,84.25,40,68.53333333,3.25,3,3.5,3.5,2
159a,159,a,High,Isolated,3,ind,1,6.59,50,3.206,1,TRUE,0.885714286,agree,0,1,0,20,47.5,76.39166667,55,84.25,40,68.53333333,3.25,3,3.5,3.5,2
159a,159,a,High,Isolated,3,grp,1,1.309,50,3.922,1,TRUE,0.847619048,agree,0,1,0,20,47.5,76.39166667,55,84.25,40,68.53333333,3.25,3,3.5,3.5,2
159a,159,a,High,Isolated,4,ind,1,12.096,50,3.947,1,TRUE,0.852380952,agree,0,1,0,20,47.5,76.39166667,55,84.25,40,68.53333333,3.25,3,3.5,3.5,2
159a,159,a,High,Isolated,4,grp,1,1.466,50,4.018,1,TRUE,0.842857143,agree,0,1,0,20,47.5,76.39166667,55,84.25,40,68.53333333,3.25,3,3.5,3.5,2
159a,159,a,High,Isolated,5,ind,2,10.171,60,2.721,2,TRUE,0.633333333,agree,0,1,0,20,47.5,76.39166667,55,84.25,40,68.53333333,3.25,3,3.5,3.5,2
159a,159,a,High,Isolated,5,grp,2,2.414,60,2.934,2,TRUE,0.671428571,agree,0,1,0,20,47.5,76.39166667,55,84.25,40,68.53333333,3.25,3,3.5,3.5,2
159a,159,a,High,Isolated,6,ind,2,5.067,50,3.96,1,FALSE,0.814285714,agree,0,1,0,20,47.5,76.39166667,55,84.25,40,68.53333333,3.25,3,3.5,3.5,2
159a,159,a,High,Isolated,6,grp,2,4.397,50,4.174,1,FALSE,0.819047619,agree,0,1,0,20,47.5,76.39166667,55,84.25,40,68.53333333,3.25,3,3.5,3.5,2
159a,159,a,High,Isolated,7,ind,2,6.679,60,2.783,2,TRUE,0.70952381,agree,0,1,0,20,47.5,76.39166667,55,84.25,40,68.53333333,3.25,3,3.5,3.5,2
159a,159,a,High,Isolated,7,grp,2,3.131,60,5.43,2,TRUE,0.70952381,agree,0,1,0,20,47.5,76.39166667,55,84.25,40,68.53333333,3.25,3,3.5,3.5,2
159a,159,a,High,Isolated,8,ind,1,9.421,100,3.519,1,TRUE,0.747619048,agree,0,1,0,20,47.5,76.39166667,55,84.25,40,68.53333333,3.25,3,3.5,3.5,2
159a,159,a,High,Isolated,8,grp,1,1.665,100,NA,1,TRUE,0.766666667,agree,0,1,0,20,47.5,76.39166667,55,84.25,40,68.53333333,3.25,3,3.5,3.5,2
159a,159,a,High,Isolated,9,ind,1,10.841,100,2.801,1,TRUE,0.671428571,agree,0,1,0,20,47.5,76.39166667,55,84.25,40,68.53333333,3.25,3,3.5,3.5,2
159a,159,a,High,Isolated,9,grp,1,6.57,60,NA,1,TRUE,0.676190476,disagree,0,1,0,20,47.5,76.39166667,55,84.25,40,68.53333333,3.25,3,3.5,3.5,2
159a,159,a,High,Isolated,10,ind,2,7.537,50,2.996,2,TRUE,0.838095238,disagree,0,1,0,20,47.5,76.39166667,55,84.25,40,68.53333333,3.25,3,3.5,3.5,2
159a,159,a,High,Isolated,10,grp,2,1.076,50,4.011,2,TRUE,0.833333333,disagree,0,1,0,20,47.5,76.39166667,55,84.25,40,68.53333333,3.25,3,3.5,3.5,2
159b,159,b,High,Isolated,1,ind,2,5.081,100,2.443,2,TRUE,0.638095238,disagree,0,1,1,19,81.66666667,79.6,90,87.8,73.33333333,71.4,5,1.25,2,4.75,4.5
159b,159,b,High,Isolated,1,grp,2,1.502,100,2.016,2,TRUE,0.628571429,disagree,0,1,1,19,81.66666667,79.6,90,87.8,73.33333333,71.4,5,1.25,2,4.75,4.5
159b,159,b,High,Isolated,2,ind,1,5.535,75,3.67,1,TRUE,0.723809524,disagree,0,1,1,19,81.66666667,79.6,90,87.8,73.33333333,71.4,5,1.25,2,4.75,4.5
159b,159,b,High,Isolated,2,grp,1,0.936,85,2.795,1,TRUE,0.738095238,disagree,0,1,1,19,81.66666667,79.6,90,87.8,73.33333333,71.4,5,1.25,2,4.75,4.5
159b,159,b,High,Isolated,3,ind,1,8.494,60,3.118,1,TRUE,0.885714286,agree,0,1,1,19,81.66666667,79.6,90,87.8,73.33333333,71.4,5,1.25,2,4.75,4.5
159b,159,b,High,Isolated,3,grp,1,1.532,50,2.226,1,TRUE,0.847619048,agree,0,1,1,19,81.66666667,79.6,90,87.8,73.33333333,71.4,5,1.25,2,4.75,4.5
159b,159,b,High,Isolated,4,ind,1,3.068,100,1.725,1,TRUE,0.852380952,agree,0,1,1,19,81.66666667,79.6,90,87.8,73.33333333,71.4,5,1.25,2,4.75,4.5
159b,159,b,High,Isolated,4,grp,1,0.975,100,2.033,1,TRUE,0.842857143,agree,0,1,1,19,81.66666667,79.6,90,87.8,73.33333333,71.4,5,1.25,2,4.75,4.5
159b,159,b,High,Isolated,5,ind,2,4.749,100,2.109,2,TRUE,0.633333333,agree,0,1,1,19,81.66666667,79.6,90,87.8,73.33333333,71.4,5,1.25,2,4.75,4.5
159b,159,b,High,Isolated,5,grp,2,2.254,100,2.073,2,TRUE,0.671428571,agree,0,1,1,19,81.66666667,79.6,90,87.8,73.33333333,71.4,5,1.25,2,4.75,4.5
159b,159,b,High,Isolated,6,ind,2,22.95,60,2.389,1,FALSE,0.814285714,agree,0,1,1,19,81.66666667,79.6,90,87.8,73.33333333,71.4,5,1.25,2,4.75,4.5
159b,159,b,High,Isolated,6,grp,2,1.101,60,2.085,1,FALSE,0.819047619,agree,0,1,1,19,81.66666667,79.6,90,87.8,73.33333333,71.4,5,1.25,2,4.75,4.5
159b,159,b,High,Isolated,7,ind,2,6.66,100,2.933,2,TRUE,0.70952381,agree,0,1,1,19,81.66666667,79.6,90,87.8,73.33333333,71.4,5,1.25,2,4.75,4.5
159b,159,b,High,Isolated,7,grp,2,1.244,70,6.693,2,TRUE,0.70952381,agree,0,1,1,19,81.66666667,79.6,90,87.8,73.33333333,71.4,5,1.25,2,4.75,4.5
159b,159,b,High,Isolated,8,ind,1,11.958,70,2.872,1,TRUE,0.747619048,agree,0,1,1,19,81.66666667,79.6,90,87.8,73.33333333,71.4,5,1.25,2,4.75,4.5
159b,159,b,High,Isolated,8,grp,1,1.266,75,NA,1,TRUE,0.766666667,agree,0,1,1,19,81.66666667,79.6,90,87.8,73.33333333,71.4,5,1.25,2,4.75,4.5
159b,159,b,High,Isolated,9,ind,1,10.457,60,2.365,1,TRUE,0.671428571,agree,0,1,1,19,81.66666667,79.6,90,87.8,73.33333333,71.4,5,1.25,2,4.75,4.5
159b,159,b,High,Isolated,9,grp,2,2.276,60,NA,1,FALSE,0.676190476,disagree,0,1,1,19,81.66666667,79.6,90,87.8,73.33333333,71.4,5,1.25,2,4.75,4.5
159b,159,b,High,Isolated,10,ind,1,18.996,80,3.015,2,FALSE,0.838095238,disagree,0,1,1,19,81.66666667,79.6,90,87.8,73.33333333,71.4,5,1.25,2,4.75,4.5
159b,159,b,High,Isolated,10,grp,1,1.296,80,2.992,2,FALSE,0.833333333,disagree,0,1,1,19,81.66666667,79.6,90,87.8,73.33333333,71.4,5,1.25,2,4.75,4.5
160a,160,a,Mixed,Isolated,1,ind,2,6.336,60,2.816,2,TRUE,0.638095238,agree,0,1,1,19,58.33333333,54.78333333,70,64.5,46.66666667,45.06666667,4.5,4.25,2,4.5,5
160a,160,a,Mixed,Isolated,1,grp,2,1.889,60,2.691,2,TRUE,0.628571429,agree,0,1,1,19,58.33333333,54.78333333,70,64.5,46.66666667,45.06666667,4.5,4.25,2,4.5,5
160a,160,a,Mixed,Isolated,2,ind,1,7.963,50,2.489,1,TRUE,0.723809524,disagree,0,1,1,19,58.33333333,54.78333333,70,64.5,46.66666667,45.06666667,4.5,4.25,2,4.5,5
160a,160,a,Mixed,Isolated,2,grp,1,0.871,50,2.361,1,TRUE,0.738095238,disagree,0,1,1,19,58.33333333,54.78333333,70,64.5,46.66666667,45.06666667,4.5,4.25,2,4.5,5
160a,160,a,Mixed,Isolated,3,ind,1,6.067,60,2.93,1,TRUE,0.885714286,agree,0,1,1,19,58.33333333,54.78333333,70,64.5,46.66666667,45.06666667,4.5,4.25,2,4.5,5
160a,160,a,Mixed,Isolated,3,grp,1,0.657,60,2.391,1,TRUE,0.847619048,agree,0,1,1,19,58.33333333,54.78333333,70,64.5,46.66666667,45.06666667,4.5,4.25,2,4.5,5
160a,160,a,Mixed,Isolated,4,ind,1,4.568,100,2.08,1,TRUE,0.852380952,agree,0,1,1,19,58.33333333,54.78333333,70,64.5,46.66666667,45.06666667,4.5,4.25,2,4.5,5
160a,160,a,Mixed,Isolated,4,grp,1,0.868,100,1.826,1,TRUE,0.842857143,agree,0,1,1,19,58.33333333,54.78333333,70,64.5,46.66666667,45.06666667,4.5,4.25,2,4.5,5
160a,160,a,Mixed,Isolated,5,ind,2,8.475,70,3.919,2,TRUE,0.633333333,agree,0,1,1,19,58.33333333,54.78333333,70,64.5,46.66666667,45.06666667,4.5,4.25,2,4.5,5
160a,160,a,Mixed,Isolated,5,grp,2,0.521,60,2.309,2,TRUE,0.671428571,agree,0,1,1,19,58.33333333,54.78333333,70,64.5,46.66666667,45.06666667,4.5,4.25,2,4.5,5
160a,160,a,Mixed,Isolated,6,ind,1,5.158,60,3.376,1,TRUE,0.814285714,agree,0,1,1,19,58.33333333,54.78333333,70,64.5,46.66666667,45.06666667,4.5,4.25,2,4.5,5
160a,160,a,Mixed,Isolated,6,grp,1,0.49,60,2.162,1,TRUE,0.819047619,agree,0,1,1,19,58.33333333,54.78333333,70,64.5,46.66666667,45.06666667,4.5,4.25,2,4.5,5
160a,160,a,Mixed,Isolated,7,ind,2,5.53,60,2.429,2,TRUE,0.70952381,agree,0,1,1,19,58.33333333,54.78333333,70,64.5,46.66666667,45.06666667,4.5,4.25,2,4.5,5
160a,160,a,Mixed,Isolated,7,grp,2,0.753,60,2.209,2,TRUE,0.70952381,agree,0,1,1,19,58.33333333,54.78333333,70,64.5,46.66666667,45.06666667,4.5,4.25,2,4.5,5
160a,160,a,Mixed,Isolated,8,ind,1,3.317,100,2.53,1,TRUE,0.747619048,agree,0,1,1,19,58.33333333,54.78333333,70,64.5,46.66666667,45.06666667,4.5,4.25,2,4.5,5
160a,160,a,Mixed,Isolated,8,grp,1,1.02,100,NA,1,TRUE,0.766666667,agree,0,1,1,19,58.33333333,54.78333333,70,64.5,46.66666667,45.06666667,4.5,4.25,2,4.5,5
160a,160,a,Mixed,Isolated,9,ind,1,6.335,60,2.1,1,TRUE,0.671428571,agree,0,1,1,19,58.33333333,54.78333333,70,64.5,46.66666667,45.06666667,4.5,4.25,2,4.5,5
160a,160,a,Mixed,Isolated,9,grp,1,0.497,60,NA,1,TRUE,0.676190476,agree,0,1,1,19,58.33333333,54.78333333,70,64.5,46.66666667,45.06666667,4.5,4.25,2,4.5,5
160a,160,a,Mixed,Isolated,10,ind,2,3.214,100,2.638,2,TRUE,0.838095238,agree,0,1,1,19,58.33333333,54.78333333,70,64.5,46.66666667,45.06666667,4.5,4.25,2,4.5,5
160a,160,a,Mixed,Isolated,10,grp,2,1.851,100,1.721,2,TRUE,0.833333333,agree,0,1,1,19,58.33333333,54.78333333,70,64.5,46.66666667,45.06666667,4.5,4.25,2,4.5,5
160b,160,b,Mixed,Isolated,1,ind,2,18.609,75,3.296,2,TRUE,0.638095238,agree,0,1,0,20,60,76.5,60,75,60,78,4,4.25,2.5,4,3.5
160b,160,b,Mixed,Isolated,1,grp,2,2.928,75,2.803,2,TRUE,0.628571429,agree,0,1,0,20,60,76.5,60,75,60,78,4,4.25,2.5,4,3.5
160b,160,b,Mixed,Isolated,2,ind,2,8.485,75,2.737,1,FALSE,0.723809524,disagree,0,1,0,20,60,76.5,60,75,60,78,4,4.25,2.5,4,3.5
160b,160,b,Mixed,Isolated,2,grp,2,1.054,75,3.768,1,FALSE,0.738095238,disagree,0,1,0,20,60,76.5,60,75,60,78,4,4.25,2.5,4,3.5
160b,160,b,Mixed,Isolated,3,ind,1,27.963,50,2.854,1,TRUE,0.885714286,agree,0,1,0,20,60,76.5,60,75,60,78,4,4.25,2.5,4,3.5
160b,160,b,Mixed,Isolated,3,grp,1,1.269,50,3.78,1,TRUE,0.847619048,agree,0,1,0,20,60,76.5,60,75,60,78,4,4.25,2.5,4,3.5
160b,160,b,Mixed,Isolated,4,ind,1,6.253,50,2.984,1,TRUE,0.852380952,agree,0,1,0,20,60,76.5,60,75,60,78,4,4.25,2.5,4,3.5
160b,160,b,Mixed,Isolated,4,grp,1,0.859,50,3.237,1,TRUE,0.842857143,agree,0,1,0,20,60,76.5,60,75,60,78,4,4.25,2.5,4,3.5
160b,160,b,Mixed,Isolated,5,ind,2,40.309,80,8.151,2,TRUE,0.633333333,agree,0,1,0,20,60,76.5,60,75,60,78,4,4.25,2.5,4,3.5
160b,160,b,Mixed,Isolated,5,grp,2,8.129,80,5.133,2,TRUE,0.671428571,agree,0,1,0,20,60,76.5,60,75,60,78,4,4.25,2.5,4,3.5
160b,160,b,Mixed,Isolated,6,ind,1,15.982,70,3.886,1,TRUE,0.814285714,agree,0,1,0,20,60,76.5,60,75,60,78,4,4.25,2.5,4,3.5
160b,160,b,Mixed,Isolated,6,grp,1,0.812,70,3.25,1,TRUE,0.819047619,agree,0,1,0,20,60,76.5,60,75,60,78,4,4.25,2.5,4,3.5
160b,160,b,Mixed,Isolated,7,ind,2,9.001,50,3.165,2,TRUE,0.70952381,agree,0,1,0,20,60,76.5,60,75,60,78,4,4.25,2.5,4,3.5
160b,160,b,Mixed,Isolated,7,grp,2,1.442,50,3.135,2,TRUE,0.70952381,agree,0,1,0,20,60,76.5,60,75,60,78,4,4.25,2.5,4,3.5
160b,160,b,Mixed,Isolated,8,ind,1,27.75,50,3.936,1,TRUE,0.747619048,agree,0,1,0,20,60,76.5,60,75,60,78,4,4.25,2.5,4,3.5
160b,160,b,Mixed,Isolated,8,grp,1,3.359,50,NA,1,TRUE,0.766666667,agree,0,1,0,20,60,76.5,60,75,60,78,4,4.25,2.5,4,3.5
160b,160,b,Mixed,Isolated,9,ind,1,9.822,50,2.68,1,TRUE,0.671428571,agree,0,1,0,20,60,76.5,60,75,60,78,4,4.25,2.5,4,3.5
160b,160,b,Mixed,Isolated,9,grp,1,1.491,50,NA,1,TRUE,0.676190476,agree,0,1,0,20,60,76.5,60,75,60,78,4,4.25,2.5,4,3.5
160b,160,b,Mixed,Isolated,10,ind,2,11.224,50,3.635,2,TRUE,0.838095238,agree,0,1,0,20,60,76.5,60,75,60,78,4,4.25,2.5,4,3.5
160b,160,b,Mixed,Isolated,10,grp,2,0.708,50,2.702,2,TRUE,0.833333333,agree,0,1,0,20,60,76.5,60,75,60,78,4,4.25,2.5,4,3.5
161a,161,a,Low,Isolated,1,ind,1,5.175,80,2.369,2,FALSE,0.638095238,disagree,0,1,1,19,58.33333333,61.925,70,77.25,46.66666667,46.6,4.25,4,3,4.75,3.5
161a,161,a,Low,Isolated,1,grp,2,1.842,60,2.615,2,TRUE,0.628571429,agree,0,1,1,19,58.33333333,61.925,70,77.25,46.66666667,46.6,4.25,4,3,4.75,3.5
161a,161,a,Low,Isolated,2,ind,1,6.227,70,3.053,1,TRUE,0.723809524,agree,0,1,1,19,58.33333333,61.925,70,77.25,46.66666667,46.6,4.25,4,3,4.75,3.5
161a,161,a,Low,Isolated,2,grp,1,1.001,70,3.007,1,TRUE,0.738095238,agree,0,1,1,19,58.33333333,61.925,70,77.25,46.66666667,46.6,4.25,4,3,4.75,3.5
161a,161,a,Low,Isolated,3,ind,1,5.633,60,3.534,1,TRUE,0.885714286,agree,0,1,1,19,58.33333333,61.925,70,77.25,46.66666667,46.6,4.25,4,3,4.75,3.5
161a,161,a,Low,Isolated,3,grp,1,0.699,50,3.192,1,TRUE,0.847619048,agree,0,1,1,19,58.33333333,61.925,70,77.25,46.66666667,46.6,4.25,4,3,4.75,3.5
161a,161,a,Low,Isolated,4,ind,1,2.48,100,2.606,1,TRUE,0.852380952,agree,0,1,1,19,58.33333333,61.925,70,77.25,46.66666667,46.6,4.25,4,3,4.75,3.5
161a,161,a,Low,Isolated,4,grp,1,0.887,100,2.202,1,TRUE,0.842857143,agree,0,1,1,19,58.33333333,61.925,70,77.25,46.66666667,46.6,4.25,4,3,4.75,3.5
161a,161,a,Low,Isolated,5,ind,2,2.948,100,3.369,2,TRUE,0.633333333,agree,0,1,1,19,58.33333333,61.925,70,77.25,46.66666667,46.6,4.25,4,3,4.75,3.5
161a,161,a,Low,Isolated,5,grp,2,0.74,100,2.65,2,TRUE,0.671428571,agree,0,1,1,19,58.33333333,61.925,70,77.25,46.66666667,46.6,4.25,4,3,4.75,3.5
161a,161,a,Low,Isolated,6,ind,1,11.985,79,3.739,1,TRUE,0.814285714,agree,0,1,1,19,58.33333333,61.925,70,77.25,46.66666667,46.6,4.25,4,3,4.75,3.5
161a,161,a,Low,Isolated,6,grp,1,0.677,65,3.503,1,TRUE,0.819047619,agree,0,1,1,19,58.33333333,61.925,70,77.25,46.66666667,46.6,4.25,4,3,4.75,3.5
161a,161,a,Low,Isolated,7,ind,2,9.569,60,5.361,2,TRUE,0.70952381,agree,0,1,1,19,58.33333333,61.925,70,77.25,46.66666667,46.6,4.25,4,3,4.75,3.5
161a,161,a,Low,Isolated,7,grp,2,1.636,60,2.576,2,TRUE,0.70952381,agree,0,1,1,19,58.33333333,61.925,70,77.25,46.66666667,46.6,4.25,4,3,4.75,3.5
161a,161,a,Low,Isolated,8,ind,1,2.754,100,3.163,1,TRUE,0.747619048,disagree,0,1,1,19,58.33333333,61.925,70,77.25,46.66666667,46.6,4.25,4,3,4.75,3.5
161a,161,a,Low,Isolated,8,grp,1,2.662,90,NA,1,TRUE,0.766666667,disagree,0,1,1,19,58.33333333,61.925,70,77.25,46.66666667,46.6,4.25,4,3,4.75,3.5
161a,161,a,Low,Isolated,9,ind,1,7.691,90,2.776,1,TRUE,0.671428571,agree,0,1,1,19,58.33333333,61.925,70,77.25,46.66666667,46.6,4.25,4,3,4.75,3.5
161a,161,a,Low,Isolated,9,grp,1,0.652,80,NA,1,TRUE,0.676190476,agree,0,1,1,19,58.33333333,61.925,70,77.25,46.66666667,46.6,4.25,4,3,4.75,3.5
161a,161,a,Low,Isolated,10,ind,2,13.618,80,2.858,2,TRUE,0.838095238,agree,0,1,1,19,58.33333333,61.925,70,77.25,46.66666667,46.6,4.25,4,3,4.75,3.5
161a,161,a,Low,Isolated,10,grp,1,6.257,60,2.782,2,FALSE,0.833333333,disagree,0,1,1,19,58.33333333,61.925,70,77.25,46.66666667,46.6,4.25,4,3,4.75,3.5
161b,161,b,Low,Isolated,1,ind,2,21.322,50,2.405,2,TRUE,0.638095238,disagree,0,1,1,18,49.16666667,55.28333333,65,69.1,33.33333333,41.46666667,3,3.5,1.5,4,3
161b,161,b,Low,Isolated,1,grp,2,5.385,50,2.374,2,TRUE,0.628571429,agree,0,1,1,18,49.16666667,55.28333333,65,69.1,33.33333333,41.46666667,3,3.5,1.5,4,3
161b,161,b,Low,Isolated,2,ind,1,8.938,60,3.601,1,TRUE,0.723809524,agree,0,1,1,18,49.16666667,55.28333333,65,69.1,33.33333333,41.46666667,3,3.5,1.5,4,3
161b,161,b,Low,Isolated,2,grp,1,4.847,60,2.653,1,TRUE,0.738095238,agree,0,1,1,18,49.16666667,55.28333333,65,69.1,33.33333333,41.46666667,3,3.5,1.5,4,3
161b,161,b,Low,Isolated,3,ind,1,6.537,50,4.999,1,TRUE,0.885714286,agree,0,1,1,18,49.16666667,55.28333333,65,69.1,33.33333333,41.46666667,3,3.5,1.5,4,3
161b,161,b,Low,Isolated,3,grp,1,3.273,50,2.378,1,TRUE,0.847619048,agree,0,1,1,18,49.16666667,55.28333333,65,69.1,33.33333333,41.46666667,3,3.5,1.5,4,3
161b,161,b,Low,Isolated,4,ind,1,5.461,70,2.911,1,TRUE,0.852380952,agree,0,1,1,18,49.16666667,55.28333333,65,69.1,33.33333333,41.46666667,3,3.5,1.5,4,3
161b,161,b,Low,Isolated,4,grp,1,2.356,60,2.873,1,TRUE,0.842857143,agree,0,1,1,18,49.16666667,55.28333333,65,69.1,33.33333333,41.46666667,3,3.5,1.5,4,3
161b,161,b,Low,Isolated,5,ind,2,8.176,70,2.72,2,TRUE,0.633333333,agree,0,1,1,18,49.16666667,55.28333333,65,69.1,33.33333333,41.46666667,3,3.5,1.5,4,3
161b,161,b,Low,Isolated,5,grp,2,4.001,60,4.623,2,TRUE,0.671428571,agree,0,1,1,18,49.16666667,55.28333333,65,69.1,33.33333333,41.46666667,3,3.5,1.5,4,3
161b,161,b,Low,Isolated,6,ind,1,5.84,50,2.703,1,TRUE,0.814285714,agree,0,1,1,18,49.16666667,55.28333333,65,69.1,33.33333333,41.46666667,3,3.5,1.5,4,3
161b,161,b,Low,Isolated,6,grp,1,2.113,50,2.398,1,TRUE,0.819047619,agree,0,1,1,18,49.16666667,55.28333333,65,69.1,33.33333333,41.46666667,3,3.5,1.5,4,3
161b,161,b,Low,Isolated,7,ind,2,6.553,70,5.069,2,TRUE,0.70952381,agree,0,1,1,18,49.16666667,55.28333333,65,69.1,33.33333333,41.46666667,3,3.5,1.5,4,3
161b,161,b,Low,Isolated,7,grp,2,3.677,70,2.365,2,TRUE,0.70952381,agree,0,1,1,18,49.16666667,55.28333333,65,69.1,33.33333333,41.46666667,3,3.5,1.5,4,3
161b,161,b,Low,Isolated,8,ind,2,7.2,70,3.449,1,FALSE,0.747619048,disagree,0,1,1,18,49.16666667,55.28333333,65,69.1,33.33333333,41.46666667,3,3.5,1.5,4,3
161b,161,b,Low,Isolated,8,grp,2,3.247,70,NA,1,FALSE,0.766666667,disagree,0,1,1,18,49.16666667,55.28333333,65,69.1,33.33333333,41.46666667,3,3.5,1.5,4,3
161b,161,b,Low,Isolated,9,ind,1,15.284,60,5.398,1,TRUE,0.671428571,agree,0,1,1,18,49.16666667,55.28333333,65,69.1,33.33333333,41.46666667,3,3.5,1.5,4,3
161b,161,b,Low,Isolated,9,grp,1,1.563,60,NA,1,TRUE,0.676190476,agree,0,1,1,18,49.16666667,55.28333333,65,69.1,33.33333333,41.46666667,3,3.5,1.5,4,3
161b,161,b,Low,Isolated,10,ind,2,6.166,60,4.09,2,TRUE,0.838095238,agree,0,1,1,18,49.16666667,55.28333333,65,69.1,33.33333333,41.46666667,3,3.5,1.5,4,3
161b,161,b,Low,Isolated,10,grp,2,2.367,60,2.807,2,TRUE,0.833333333,disagree,0,1,1,18,49.16666667,55.28333333,65,69.1,33.33333333,41.46666667,3,3.5,1.5,4,3
162b,162,b,Mixed,Isolated,1,ind,2,4.859,50,3.543,2,TRUE,0.638095238,disagree,0,1,1,18,42.5,51.94166667,45,58.75,40,45.13333333,5,4,4.5,4.25,3.25
162b,162,b,Mixed,Isolated,1,grp,2,1.304,60,3.273,2,TRUE,0.628571429,disagree,0,1,1,18,42.5,51.94166667,45,58.75,40,45.13333333,5,4,4.5,4.25,3.25
162b,162,b,Mixed,Isolated,2,ind,1,8.581,60,3.642,1,TRUE,0.723809524,agree,0,1,1,18,42.5,51.94166667,45,58.75,40,45.13333333,5,4,4.5,4.25,3.25
162b,162,b,Mixed,Isolated,2,grp,1,0.896,60,2.648,1,TRUE,0.738095238,agree,0,1,1,18,42.5,51.94166667,45,58.75,40,45.13333333,5,4,4.5,4.25,3.25
162b,162,b,Mixed,Isolated,3,ind,1,3.3,60,3.158,1,TRUE,0.885714286,agree,0,1,1,18,42.5,51.94166667,45,58.75,40,45.13333333,5,4,4.5,4.25,3.25
162b,162,b,Mixed,Isolated,3,grp,1,0.649,60,3.36,1,TRUE,0.847619048,agree,0,1,1,18,42.5,51.94166667,45,58.75,40,45.13333333,5,4,4.5,4.25,3.25
